qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	sense	bed_name	tag
Asupercont1.286p224_1329668_1339402***Gypsy_6	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	47.266	256	97	7	147	383	3964	3254	3.65e-41	157.0	pos	Asupercont1.286p224_1329668_1339402***Gypsy_6	HOST
Asupercont1.286p224_1329668_1339402***Gypsy_6	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	99.13	115	1	0	725	839	2233	1889	0.0	229.0	pos	Asupercont1.286p224_1329668_1339402***Gypsy_6	HOST
Asupercont1.299p240_1353291_1357795***Gypsy_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	37.037	135	84	1	451	584	5964	6368	0.0	101.0	pos	Asupercont1.299p240_1353291_1357795***Gypsy_2	HOST
Asupercont1.299p240_1353291_1357795***Gypsy_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:1770-11770	64.393	601	211	2	1	598	1807	5	0.0	800.0	pos	Asupercont1.299p240_1353291_1357795***Gypsy_2	HOST
Asupercont1.299p240_1353291_1357795***Gypsy_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	55.59	322	133	4	296	613	3549	2602	0.0	325.0	pos	Asupercont1.299p240_1353291_1357795***Gypsy_2	HOST
Asupercont1.299p240_1353291_1357795***Gypsy_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	60.0	125	49	1	614	737	2603	2229	0.0	154.0	pos	Asupercont1.299p240_1353291_1357795***Gypsy_2	HOST
Asupercont1.304m196_1137723_1127515***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	70.811	185	54	0	310	494	1619	1065	0.0	300.0	pos	Asupercont1.304m196_1137723_1127515***Gypsy_3	HOST
Asupercont1.304m196_1137723_1127515***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	37.255	102	64	0	113	214	2212	1907	0.0	55.5	pos	Asupercont1.304m196_1137723_1127515***Gypsy_3	HOST
Asupercont1.304m196_1137723_1127515***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	73.874	111	28	1	1	110	2570	2238	0.0	172.0	pos	Asupercont1.304m196_1137723_1127515***Gypsy_3	HOST
Asupercont1.304m196_1137723_1127515***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	65.934	91	31	0	220	310	1890	1618	0.0	135.0	pos	Asupercont1.304m196_1137723_1127515***Gypsy_3	HOST
Asupercont1.304m196_1137723_1127515***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	52.688	93	42	1	489	581	1083	811	0.0	97.1	pos	Asupercont1.304m196_1137723_1127515***Gypsy_3	HOST
Asupercont1.304p163_899027_903997***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	66.667	132	38	2	465	595	2618	2238	0.0	176.0	pos	Asupercont1.304p163_899027_903997***Gypsy_1	HOST
Asupercont1.304p163_899027_903997***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	70.27	185	55	0	795	979	1619	1065	0.0	299.0	pos	Asupercont1.304p163_899027_903997***Gypsy_1	HOST
Asupercont1.304p163_899027_903997***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:1770-11770	98.639	441	6	0	20	460	1324	2	0.0	907.0	pos	Asupercont1.304p163_899027_903997***Gypsy_1	HOST
Asupercont1.304p163_899027_903997***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	56.442	326	130	4	154	474	3558	2602	0.0	347.0	pos	Asupercont1.304p163_899027_903997***Gypsy_1	HOST
Asupercont1.304p163_899027_903997***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	33.333	135	89	1	312	445	5964	6368	0.0	96.7	pos	Asupercont1.304p163_899027_903997***Gypsy_1	HOST
Asupercont1.304p163_899027_903997***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	45.098	51	28	0	974	1024	1083	931	0.0	50.4	pos	Asupercont1.304p163_899027_903997***Gypsy_1	HOST
Asupercont1.304p163_899027_903997***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	64.0	50	18	0	297	346	3134	2985	1.52e-14	71.2	pos	Asupercont1.304p163_899027_903997***Gypsy_1	HOST
Asupercont1.304p163_899027_903997***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	38.614	101	62	0	599	699	2209	1907	0.0	57.8	pos	Asupercont1.304p163_899027_903997***Gypsy_1	HOST
Asupercont1.326m201_1109641_1095670***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:49066-59066	63.736	91	33	0	1	91	7723	7451	1.66e-38	129.0	pos	Asupercont1.326m201_1109641_1095670***Gypsy_4	HOST
Asupercont1.32p493_2658279_2665407***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	32.593	135	90	1	434	567	5964	6368	2.2e-44	85.9	pos	Asupercont1.32p493_2658279_2665407***Gypsy_4	HOST
Asupercont1.32p493_2658279_2665407***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:1770-11770	65.582	584	198	2	1	581	1756	5	0.0	795.0	pos	Asupercont1.32p493_2658279_2665407***Gypsy_4	HOST
Asupercont1.32p493_2658279_2665407***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	53.727	322	139	4	279	596	3549	2602	0.0	315.0	pos	Asupercont1.32p493_2658279_2665407***Gypsy_4	HOST
Asupercont1.32p493_2658279_2665407***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	34.286	245	138	4	148	378	3961	3254	1.65e-25	106.0	pos	Asupercont1.32p493_2658279_2665407***Gypsy_4	HOST
Asupercont1.32p493_2658279_2665407***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	32.407	108	67	3	718	821	2200	1883	0.0	47.8	pos	Asupercont1.32p493_2658279_2665407***Gypsy_4	HOST
Asupercont1.32p493_2658279_2665407***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	56.716	134	50	3	588	718	2615	2229	0.0	149.0	pos	Asupercont1.32p493_2658279_2665407***Gypsy_4	HOST
Asupercont1.376p149_825357_831248***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	88.889	135	10	1	422	556	2615	2226	0.0	239.0	pos	Asupercont1.376p149_825357_831248***Gypsy_1	HOST
Asupercont1.376p149_825357_831248***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	100.0	91	0	0	668	758	1890	1618	0.0	192.0	pos	Asupercont1.376p149_825357_831248***Gypsy_1	HOST
Asupercont1.376p149_825357_831248***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	99.13	115	1	0	554	668	2233	1889	0.0	229.0	pos	Asupercont1.376p149_825357_831248***Gypsy_1	HOST
Asupercont1.376p149_825357_831248***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	91.304	46	4	0	257	302	3122	2985	1e-20	91.7	pos	Asupercont1.376p149_825357_831248***Gypsy_1	HOST
Asupercont1.376p149_825357_831248***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	95.652	92	2	1	938	1027	1086	811	0.0	172.0	pos	Asupercont1.376p149_825357_831248***Gypsy_1	HOST
Asupercont1.376p149_825357_831248***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	72.755	323	76	4	112	429	3552	2605	0.0	437.0	pos	Asupercont1.376p149_825357_831248***Gypsy_1	HOST
Asupercont1.376p149_825357_831248***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:1770-11770	69.712	416	122	2	1	415	1243	5	0.0	608.0	pos	Asupercont1.376p149_825357_831248***Gypsy_1	HOST
Asupercont1.376p149_825357_831248***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	99.459	185	1	0	758	942	1619	1065	0.0	388.0	pos	Asupercont1.376p149_825357_831248***Gypsy_1	HOST
Asupercont1.400m68_391826_389101***Bel-Pao_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:48251-58251	32.609	92	62	0	1	92	7610	7335	2.22e-13	58.2	pos	Asupercont1.400m68_391826_389101***Bel-Pao_2	HOST
Asupercont1.444p6_28119_39825***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	32.407	108	67	3	368	471	2200	1883	0.0	47.8	pos	Asupercont1.444p6_28119_39825***Gypsy_4	HOST
Asupercont1.444p6_28119_39825***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:87444-97444	26.05	119	86	2	645	762	1020	1373	7.17e-06	42.4	pos	Asupercont1.444p6_28119_39825***Gypsy_4	HOST
Asupercont1.444p6_28119_39825***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	59.694	196	79	0	559	754	1619	1032	0.0	266.0	pos	Asupercont1.444p6_28119_39825***Gypsy_4	HOST
Asupercont1.444p6_28119_39825***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:1770-11770	58.929	168	60	2	64	229	487	5	0.0	210.0	pos	Asupercont1.444p6_28119_39825***Gypsy_4	HOST
Asupercont1.444p6_28119_39825***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	57.463	134	51	2	236	368	2615	2229	0.0	156.0	pos	Asupercont1.444p6_28119_39825***Gypsy_4	HOST
Asupercont1.444p6_28119_39825***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	45.055	91	48	1	739	827	1086	814	4.25e-18	82.4	pos	Asupercont1.444p6_28119_39825***Gypsy_4	HOST
Asupercont1.444p6_28119_39825***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	63.566	129	47	0	115	243	2991	2605	0.0	186.0	pos	Asupercont1.444p6_28119_39825***Gypsy_4	HOST
Asupercont1.444p6_28119_39825***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	49.541	109	55	0	451	559	1944	1618	0.0	124.0	pos	Asupercont1.444p6_28119_39825***Gypsy_4	HOST
Asupercont1.465m155_928562_921159***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:1770-11770	67.123	146	48	0	18	163	1063	626	0.0	205.0	pos	Asupercont1.465m155_928562_921159***Gypsy_4	HOST
Asupercont1.48p554_3060905_3068764***Gypsy_7	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	59.756	164	60	3	3	163	6860	7342	0.0	206.0	pos	Asupercont1.48p554_3060905_3068764***Gypsy_7	HOST
Asupercont1.48p554_3060905_3068764***Gypsy_7	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	64.8	125	43	1	163	287	7339	7710	0.0	171.0	pos	Asupercont1.48p554_3060905_3068764***Gypsy_7	HOST
Asupercont1.48p554_3060905_3068764***Gypsy_7	Ae_aeg_Aag2_ctg_1913/ctg_1913:87444-97444	65.909	88	30	0	279	366	1337	1600	0.0	127.0	pos	Asupercont1.48p554_3060905_3068764***Gypsy_7	HOST
Asupercont1.4p857_4790765_4796286***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	49.367	79	40	0	534	612	2567	2331	0.0	79.3	pos	Asupercont1.4p857_4790765_4796286***Gypsy_3	HOST
Asupercont1.4p857_4790765_4796286***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:1770-11770	41.463	369	202	2	138	506	1069	5	0.0	307.0	pos	Asupercont1.4p857_4790765_4796286***Gypsy_3	HOST
Asupercont1.4p857_4790765_4796286***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	37.58	157	86	2	344	500	5958	6392	0.0	102.0	pos	Asupercont1.4p857_4790765_4796286***Gypsy_3	HOST
Asupercont1.5p305_1506293_1510800***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:1770-11770	65.077	587	201	2	1	586	1756	5	0.0	793.0	pos	Asupercont1.5p305_1506293_1510800***Gypsy_1	HOST
Asupercont1.5p305_1506293_1510800***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	88.148	135	11	1	593	727	2615	2226	0.0	238.0	pos	Asupercont1.5p305_1506293_1510800***Gypsy_1	HOST
Asupercont1.5p305_1506293_1510800***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	49.393	247	105	6	147	383	3964	3254	1.65e-42	160.0	pos	Asupercont1.5p305_1506293_1510800***Gypsy_1	HOST
Asupercont1.5p305_1506293_1510800***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	97.333	75	2	0	725	799	2233	2009	0.0	147.0	pos	Asupercont1.5p305_1506293_1510800***Gypsy_1	HOST
Asupercont1.5p305_1506293_1510800***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	91.304	46	4	0	428	473	3122	2985	5.67e-21	91.7	pos	Asupercont1.5p305_1506293_1510800***Gypsy_1	HOST
Asupercont1.5p305_1506293_1510800***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	72.755	323	76	4	283	600	3552	2605	0.0	437.0	pos	Asupercont1.5p305_1506293_1510800***Gypsy_1	HOST
Asupercont1.63p125_666753_679304***Gypsy_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	95.652	92	2	1	390	479	1086	811	0.0	171.0	pos	Asupercont1.63p125_666753_679304***Gypsy_2	HOST
Asupercont1.63p125_666753_679304***Gypsy_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	98.901	91	1	0	120	210	1890	1618	0.0	187.0	pos	Asupercont1.63p125_666753_679304***Gypsy_2	HOST
Asupercont1.63p125_666753_679304***Gypsy_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	100.0	185	0	0	210	394	1619	1065	0.0	392.0	pos	Asupercont1.63p125_666753_679304***Gypsy_2	HOST
Asupercont1.63p125_666753_679304***Gypsy_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	99.13	115	1	0	6	120	2233	1889	0.0	229.0	pos	Asupercont1.63p125_666753_679304***Gypsy_2	HOST
Asupercont1.646m0_18038_8448***Bel-Pao_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	95.604	91	2	1	323	411	1086	814	0.0	169.0	pos	Asupercont1.646m0_18038_8448***Bel-Pao_1	HOST
Asupercont1.646m0_18038_8448***Bel-Pao_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	100.0	185	0	0	143	327	1619	1065	0.0	390.0	pos	Asupercont1.646m0_18038_8448***Bel-Pao_1	HOST
Asupercont1.646m0_18038_8448***Bel-Pao_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	100.0	91	0	0	53	143	1890	1618	0.0	191.0	pos	Asupercont1.646m0_18038_8448***Bel-Pao_1	HOST
Asupercont1.687m66_384006_378819***Gypsy_5	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	58.209	134	50	2	342	474	2615	2229	0.0	157.0	pos	Asupercont1.687m66_384006_378819***Gypsy_5	HOST
Asupercont1.687m66_384006_378819***Gypsy_5	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	33.333	135	89	1	188	321	5964	6368	1.1e-44	86.3	pos	Asupercont1.687m66_384006_378819***Gypsy_5	HOST
Asupercont1.687m66_384006_378819***Gypsy_5	Ae_aeg_Aag2_ctg_1913/ctg_1913:1770-11770	77.015	335	77	0	1	335	1009	5	0.0	554.0	pos	Asupercont1.687m66_384006_378819***Gypsy_5	HOST
Asupercont1.779m17_183545_178665***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	67.391	46	15	0	597	642	2603	2466	0.0	73.6	pos	Asupercont1.779m17_183545_178665***Gypsy_4	HOST
Asupercont1.779m17_183545_178665***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:1770-11770	64.384	584	205	2	1	581	1756	5	0.0	789.0	pos	Asupercont1.779m17_183545_178665***Gypsy_4	HOST
Asupercont1.779m17_183545_178665***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	55.14	321	134	4	279	595	3549	2605	0.0	327.0	pos	Asupercont1.779m17_183545_178665***Gypsy_4	HOST
Asupercont1.779m17_183545_178665***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	37.778	135	83	1	434	567	5964	6368	0.0	99.8	pos	Asupercont1.779m17_183545_178665***Gypsy_4	HOST
Asupercont1.779m17_183545_178665***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	34.286	245	138	4	148	378	3961	3254	3.86e-26	107.0	pos	Asupercont1.779m17_183545_178665***Gypsy_4	HOST
Asupercont1.779p19_191408_209572***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	52.809	89	42	0	823	911	1884	1618	0.0	114.0	pos	Asupercont1.779p19_191408_209572***Gypsy_4	HOST
Asupercont1.779p19_191408_209572***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	55.14	321	134	4	279	595	3549	2605	0.0	328.0	pos	Asupercont1.779p19_191408_209572***Gypsy_4	HOST
Asupercont1.779p19_191408_209572***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	65.766	111	37	1	597	706	2603	2271	0.0	155.0	pos	Asupercont1.779p19_191408_209572***Gypsy_4	HOST
Asupercont1.779p19_191408_209572***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	62.069	203	76	1	911	1112	1619	1011	0.0	275.0	pos	Asupercont1.779p19_191408_209572***Gypsy_4	HOST
Asupercont1.779p19_191408_209572***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	37.778	135	83	1	434	567	5964	6368	0.0	99.8	pos	Asupercont1.779p19_191408_209572***Gypsy_4	HOST
Asupercont1.779p19_191408_209572***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:1770-11770	64.384	584	205	2	1	581	1756	5	0.0	793.0	pos	Asupercont1.779p19_191408_209572***Gypsy_4	HOST
Asupercont1.779p19_191408_209572***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	41.935	62	36	0	1090	1151	1083	898	1.93e-10	58.2	pos	Asupercont1.779p19_191408_209572***Gypsy_4	HOST
Asupercont1.779p19_191408_209572***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	34.286	245	138	4	148	378	3961	3254	1.06e-25	108.0	pos	Asupercont1.779p19_191408_209572***Gypsy_4	HOST
Asupercont1.824p25_158823_164706***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	100.0	91	0	0	190	280	1890	1618	0.0	192.0	pos	Asupercont1.824p25_158823_164706***Gypsy_3	HOST
Asupercont1.824p25_158823_164706***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	99.459	185	1	0	280	464	1619	1065	0.0	393.0	pos	Asupercont1.824p25_158823_164706***Gypsy_3	HOST
Asupercont1.824p25_158823_164706***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	95.652	92	2	1	460	549	1086	811	0.0	171.0	pos	Asupercont1.824p25_158823_164706***Gypsy_3	HOST
Asupercont1.824p25_158823_164706***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	99.13	115	1	0	76	190	2233	1889	0.0	229.0	pos	Asupercont1.824p25_158823_164706***Gypsy_3	HOST
Asupercont1.832p13_157432_159436***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	95.652	92	2	1	32	121	1086	811	0.0	169.0	pos	Asupercont1.832p13_157432_159436***Gypsy_1	HOST
Asupercont1.90m135_717056_707807***Bel-Pao_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	50.588	340	140	5	2194	2519	6365	7342	0.0	335.0	pos	Asupercont1.90m135_717056_707807***Bel-Pao_2	HOST
Asupercont1.90m135_717056_707807***Bel-Pao_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	31.429	35	24	0	2386	2420	1788	1684	1.91e-15	29.3	pos	Asupercont1.90m135_717056_707807***Bel-Pao_2	HOST
Asupercont1.90m135_717056_707807***Bel-Pao_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:87444-97444	27.857	140	86	7	1783	1918	628	1014	8.82e-07	47.4	pos	Asupercont1.90m135_717056_707807***Bel-Pao_2	HOST
Asupercont1.90m135_717056_707807***Bel-Pao_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	61.789	123	46	1	2519	2641	7339	7704	0.0	165.0	pos	Asupercont1.90m135_717056_707807***Bel-Pao_2	HOST
Asupercont1.90m135_717056_707807***Bel-Pao_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:13095-23095	36.957	92	54	2	1851	1938	2356	2081	3.83e-43	67.0	pos	Asupercont1.90m135_717056_707807***Bel-Pao_2	HOST
Asupercont1.90m135_717056_707807***Bel-Pao_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:87444-97444	46.471	170	85	3	1237	1405	6653	6159	1.77e-37	148.0	pos	Asupercont1.90m135_717056_707807***Bel-Pao_2	HOST
Asupercont1.90m135_717056_707807***Bel-Pao_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:45487-55487	40.686	204	112	5	972	1173	6023	5433	0.0	143.0	pos	Asupercont1.90m135_717056_707807***Bel-Pao_2	HOST
Asupercont1.90m135_717056_707807***Bel-Pao_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	70.455	88	26	0	2635	2722	7686	7949	0.0	136.0	pos	Asupercont1.90m135_717056_707807***Bel-Pao_2	HOST
Asupercont1.90m135_717056_707807***Bel-Pao_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:87444-97444	28.926	363	227	14	736	1081	8156	7110	0.0	132.0	pos	Asupercont1.90m135_717056_707807***Bel-Pao_2	HOST
Asupercont1.90m135_717056_707807***Bel-Pao_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:87444-97444	40.541	148	86	2	1099	1246	7060	6623	0.0	114.0	pos	Asupercont1.90m135_717056_707807***Bel-Pao_2	HOST
Asupercont1.90m135_717056_707807***Bel-Pao_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:41925-51925	42.748	131	71	2	1397	1527	8327	7947	0.0	110.0	pos	Asupercont1.90m135_717056_707807***Bel-Pao_2	HOST
Asupercont1.90m135_717056_707807***Bel-Pao_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:13095-23095	37.037	162	99	2	1965	2125	1995	1516	3.83e-43	109.0	pos	Asupercont1.90m135_717056_707807***Bel-Pao_2	HOST
Asupercont1.90m135_717056_707807***Bel-Pao_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:87444-97444	40.559	143	85	0	517	659	8784	8356	5.71e-25	107.0	pos	Asupercont1.90m135_717056_707807***Bel-Pao_2	HOST
Asupercont1.90m135_717056_707807***Bel-Pao_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:87444-97444	37.903	124	77	0	2009	2132	5354	4983	2.67e-21	95.5	pos	Asupercont1.90m135_717056_707807***Bel-Pao_2	HOST
Asupercont1.90m135_717056_707807***Bel-Pao_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:13095-23095	41.525	118	61	3	1528	1645	2901	2572	0.0	86.7	pos	Asupercont1.90m135_717056_707807***Bel-Pao_2	HOST
Asupercont1.90m135_717056_707807***Bel-Pao_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	23.529	153	116	1	2443	2594	1619	1161	1.91e-15	66.6	pos	Asupercont1.90m135_717056_707807***Bel-Pao_2	HOST
Asupercont1.90m135_717056_707807***Bel-Pao_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:13095-23095	32.402	358	225	8	1168	1518	4001	2958	0.0	160.0	pos	Asupercont1.90m135_717056_707807***Bel-Pao_2	HOST
Asupercont1.90m135_717056_707807***Bel-Pao_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:15813-25813	46.269	67	35	1	853	919	2204	2007	1.84e-38	51.2	pos	Asupercont1.90m135_717056_707807***Bel-Pao_2	HOST
